company,job_title,location,company_rating,job_age,job_link,scraping_date
Mediaworld,Addetto Alle Vendite,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2013&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_83b94453&cb=1677659332227&jobListingId=1008220710761&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-a2685f999675ae87--6NYlbfkN0D3ir3dpMe1tMfntZwGisf_GvpoKJ1DR96fJUSNTzk0n5jtvtqssHWexLlq_wt0acNnMuD9iP3KkCG8Ow1N2T35hl5EX24YZh8lk4hhTK9BzZ0kR2xpdC-I_ZjLcv5LbcH_AW4yVvc9Se1fF21h2qogcJIfjHRck-dIvDxBJZVdgsLr91sGAWv1xAaSHmJzXuTlmWXWFk4_8mjRxcPzq_L7XXc0LpkQBPFo2G4Enfa2IDbSujLhQvhZ0xcFqbjTbkmu3HEmQ_BBFYCLp-lVE8rbt1YkGyXJ_ChXjkvD_73oLmXtyIwqmprPIVECbaSCiwOgc7kBiwHPBekAFCiHFf7n-lG2S94eTM36vYXXuGs0U8kkztCsy03LXXP3Xvw98-c-lKNQ4wibiuKQNwHqkiNbwZrYTAMXgNuTAWYVJRfb-z7V4DP2nmBNV5Yr_r2fRaGDgNIT2HB6pQiC1ZFcprMF35dAs2sSiK2_zXB_6Yz2vjRhih7TvyUndT6inqTfemsH0ghjrwSszjS0SDS4MYrn5q1FklyyToQVL8FD4YX7mFyKNV_IMI6gF5MDfQjsqJ99TDdtVxWru5c8Z3k7-Ro_-mLKvWpk9cZJg16Brtb2oSplzWjBUY4hC6J3TTinI8Gw6RPqtCZmCtI4loKnJ8Fy_88Q0AiLADocjlyj9a33Cw%3D%3D,2023-03-01
BIOSTILOGIT PHARMACEUTICALS SRL,Rappresentante Commerciale,Bari,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2014&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0bd2b40d&cb=1677659332227&jobListingId=1007897994734&cpc=FDA93C03AE7AED37&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-f3c31b47aba838fa--6NYlbfkN0Dhc8In0Usiql988pOT3Tlgy3BWWfsWufVrX_hfb1DZDmg27-IxIeiXBTMyClSAoghrpVtawdvc4wsbYFLEbtQABBqSSub3uUDo2E-1w9pDYOruTJFJK1EnSM4O1D-9gfN9rgR-d9-cGpl9Msocuq8rcqALQBKubUpO6oDpbvlTefBYuPbLUedOXGw8TxR5oKCV2D6T0TbFIEw96_y74srmm6vAU9gvfYXJ7te7szWgUFzORuf6rAhQqhTDhz0EPc5mznfZUc60Svbndag9xrR0mGh_zzdnQYd7npCA9vKXHXl2aDfH92rYdZZVHbsvNH97MhkNN2GK20XhLu8GrDrtJ9-Ocha4t68kqlW5S470ib3yYGn0J_P2OhciBcwRPls7a7oEyZu2DAr9fxBn6EoohW0TjB9I0d_LPd3a0PFGPlqtFWr2PqjhPse7Y_8qphKzHrNQ8tDTU36s-wSVF79VzsVV_Xsg8fbXqFTQvNEnI1cLUZzkCQNL1NnIEl_CB06oVO8WV7hun2HWubSM22ANyfPUbD-CMkG5mDATnIqafEbYgTMZbp-dCgRvxuJOV1cYDBVIoaDZuA%3D%3D,2023-03-01
Miglionico srl,Saldatore,Acquaviva delle Fonti,,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2015&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_552a56c8&cb=1677659332228&jobListingId=1008488883250&cpc=5C70DC7FEE0D01B1&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-8d6f73526c9d9008--6NYlbfkN0AWZVSs1dFfs4sPwlbln9OeTjTcZLsAVGOGUq1sO0fAtIQWuMzLjOVPjWOPhiWASVtL8-U5aRvmNkHYh27TMfvmbhe3faL7wqgyUqvppm_r8LzlbhxwnT9Zl8IwBZFGpChpa1x3QWfqcHbs-ZZ5CPLSpK-W-gg3QofuGvjlndJQlwQCBoU_G9dBRjX4hmZtXdfA391q2U1FWyKfCuADjpSo_ii4e2JgsxJiiZ2cdNEg885nMdNYabzTrxux5Lk-MGULbWG3oQkUEYbu0rorsWpmZjRCCogpXUFfFPokk06sJpu3ER8XmmDDGyo3RcZA5Wobr4wctIqyrLcB3PZQZGI5aVGyVD6s31VA37RNOp6O4kCuIn7-oEi1Hm9qYWM9l5MfTgpMwmSMYwLagJtVRk_N5mLKL8er9YegsdFvDa9DNrDVuqF1UUmQ6VcxNpseJwNjeSAA3pvn5RVkUi9jeWefVm8-G15To02dd8RD_ZhygS6abE8EGc75Zbf48C1mmPqGEczGYDZ2LVavpbGgGWqH_FT119MRY4WEXlW6KElPluUYm9ho3TJzbX6gdK6jO----3OSM-vbIA%3D%3D,2023-03-01
adecco,Operaio di Produzione,Altamura,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2016&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&cs=1_16279608&cb=1677659332227&jobListingId=1008428773832&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-e41668bb33f3d5a0--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8horDC1K7oTfBsHamSDqei8JMTKPk88n4UVUpZ93cH-5_tnF0IpU6_VSNbImZ1ovlOpXzPxgfM1Md-EJJ4WR9QyhRyfPLaZUErF4QlrTdZGIFzC8XvV11yiOSeS9q8dYAfFMcdIZfhZLzPhPF-_MQ71Wv6K3z5c_zGWwzPESdGUR-9JdL1yMD8TiBfDnTcoKSIUEs7Vt-dWIzttcNF76RYd0cRbmallkxK5T4yg0ImDsPFrvwqELsONqhl-LrB1p1ZrSVgK5LBMmjJMY6YNkxOrixZDbyNMV5k0XfR13x5Iyl9kYKhLSsbD8Alv7-1v4dVgZNktStaskrLugKySwHhZYZ-ZVIck_03ZHuC7PsjGobqeh7mFlW9Ssvq7stn6vDAaY9PzlaENznRvoZ4qU4EZMc1rKmfUuglOU_sYCsvZhCEuGQcqZaFWvg75W1hFZT_0Dc4nExivbuBBvdqKoVXNLWngrzQ2tmxGL5e7kN31Z0f0c9qD0Q9A_XTjbQysjcqGceRQ0N9NKyphtU7FJUi2Z7v-fcF68Zc9dqJPRCXYJ_lZvlfRyJyJpXX4dzYlJWV-3YwLFQ8WUIU_r2_bUHGOz_g3ri6H4LwL3dX1Dp1cwfxvcA6mJVS7ORP3VXqXIzfNjOZxSgONK1m5DSb7wk-qZ8370THoN1GMfLuJzqoACtzsjA_G5WY2hxjxbIZGbx98zR7EK06WCdU4GuyKL_9ZuIufYlidMRvAtVSYOX28q7wtHw0aO5FGjDV8q4BWgVxQ%3D%3D,2023-03-01
Medical Solutions & Consulting srl,Ingegnere Biomedico,Bari,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2017&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2b50ee6d&cb=1677659332228&jobListingId=1008458977412&cpc=59DEFF8D475298C3&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-7a100155885b8471--6NYlbfkN0DYSpXeGMZ3BEPnMl_JO4iWKAeTSttf30lnNAqTRVQMG_dguU40PTYm2E2LdeguoBOhgb4XQT6hwhBz9LwusLQxrsZ_tPaR5GdThIK75zpqYcKWO2ZgO1D0GykK8QKjVRYiqwkFbKGf4nX-STmXWo4AlUVgTaNk4ruPGWCyK-6c-ogImbSoGJr-_3SEG6754TO-AQDMASKmk4K4IZYsoWcLZAvt2EXpdZwuUYWODkMYatKMK47J5fPPCSuaju_p6YC9fTKHUsmDm67XoZcBVvOLRUEc87th2tMl6_4yBX3-QTKSJDvLtYPZbfaQyy-uljEOO9Xxs9wwaSOtKrEUJKYv6ceO7ckQZLUtVlgxHaX4ELOD1JUZMK37axxRBL7Q2dRYLnmWF8gpc6m4naukC8S4IexyxRI1BR3UvK1oimyxjGQX_WKeZkMYxyQjZaOLSEJo1UpSqDbcVag0AjZVno-XpbrSfzg9CxvtjF3acdWJrW4FTuQlJgZuLkN1v1pvtEnLyaSDXAZXewxavKzE-7MmCjxUsbZmRSHz9q0tf5C2W3bUSlBTESUBZQb5_yYHqXw%3D,2023-03-01
Villa Ascosa,Cuoco,Trani,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2018&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_236d1e25&cb=1677659332228&jobListingId=1008423848811&cpc=496C5EE6B32F83EE&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-ad408d026f6dadf0--6NYlbfkN0CUlN3DOAF1CJv2lp_TULO1HZPuDxXHfDLdLY-jYZxmxoWI4ZtGlnvOBDtLXl3JWf2VPDu9VlTGjJ_8hBemjq6M23kTktcToMUSfOfPA2Haw_Sm9_uryh3KiYoGV9XcvBarrm3WX4NiW3bR03TayJfPR8GgkSaqzqPO-vqPBo-ASrRR_pB879ByqzTkxewySnd8nRG7a-Ty1b01RbXLQYc_P0lUvukmbQ1gK8iBSv_Zj9k2wuXG3QdYBVj8rZXi7-3lPGVcuNeVHiSYvel1kKSZgqt0n_89En2aXIZftWqbcDgqnzI7KXQiW9h2Pekc2H0iD792WgH5njudf3juozDJCrX6P2em-O9kQPmlo6lAiJwNa5R0oVEeRfpO-1nFEmmScQld8hWuJUzEh6M25aMFjfZQwvvAKADZYuJqrrLX5K2q6L0Zy9zEqTvqYscVZQMxtlcNgExhmEBwsyiv1tDTcA_Ax1q5NYdXm7j2BAIcs8I-wF0BLQXGk39zELINva5niUFxJbwudyTiHGh-Jyw4o3oQyHQJ05tyReHvgq0wTrk641APJ8xO,2023-03-01
Primark,Addetto Alle Vendite,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2019&ao=1136043&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&cs=1_bd794aa5&cb=1677659332227&jobListingId=1008438184019&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-9fd32ba1b36d2c99-,2023-03-01
Iperal,Cassiere,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">2.7<i class=""css-0 e1cjmv6j0""></i></span>",8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2020&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&cs=1_51a4d497&cb=1677659332227&jobListingId=1008484141007&cpc=2CAED5C921A5F994&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-d540bff8407611d3--6NYlbfkN0DpmPMMzwTXWKu_2n22hZCT9BOVTA0gTUAawaHkj04WY0kweFoNp0YmPCnACepw2b-_m4gD9i4XyEIMFsqXEDrrE1CpQULSq0mQAKc3fvBGtVo9yFYBG0z7k8GAbveX5n_d5qNlWd89fvIf-R0a22kQL0ermxH5INm6-Md-SXyhkTPWP0nOJpguSyhSBOAv1hj28nuB7ova7oMMj7Z275BGIE2oxH1bLL-fhOVnNb0aNrsk4jjqRv7txZphpPXU7jG5imzje-gsodvR6_hOyxK3g7T8zSB6j5ZvWOWESJL7ekG0VHEeKLf0pOSyxjLm5dV1pZXiFapsfZ2aZswbKMyjsWDUcg3e2dCNCxgilEs2YNqgtF9aYH0yrnd2mqS8EL_BrvYa12-xsKk6y20Of1_uthNEjaepEgbELoAt2V3jOnunPpJuRnFDCc1jmKtl6tle1s1AjGPP5OPV_tLd3JPr-GANZGaqCeRkaSm3ArHNmyzpSRXFASPR9ZowCtox3FdpoNYuHuEFlIImN7mszp91d2wfS4yO8peWHmoTQbHI21zDNYMoHTHdQcM8Jyk9efU-0gZ-F4gK6Q%3D%3D,2023-03-01
Farmacia Bettelli Marta,Farmacista,Puglia,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2021&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e727b33c&cb=1677659332228&jobListingId=1008485404118&cpc=6193B0C32834B022&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-9b67a6b0611b2e1f--6NYlbfkN0D7Y9ZsLRxgVCZP0yyfBzJ89Yn1Np5GTt-inaartLzm0OCIiTvk7OFV0FbPtX7kl4rs1SRxuK48Ayg5Ad_x3c-Hal9uin4_wHby15VMj8aRzfnJYuwSw8M4x5y0eKxlu8hi4pHUqyr6XvbbU0pK5tM_yyzQXWRBw22Z4EWN1Xeht6l-X7YB_r2tGksMrJ6hILb1ig2CX8fFtuR5OLgopNVp9rOLY_mNjE2p97pmHoYvE4sl3VOzKGTGYhLrPotNNK5cq37YFg-sMpb7LZXmxXOVedoRftru-HUipykAEFHdvGbVtW8gYv_bkXIJU5W0CTPUmUjkWexnwquDWiH_M5PhXVwiczfS1mNsk3SXhRQ_1mpBS1pNtkv5bAnVzaCeKeDs77_7qOlb-8-wA9TlBWGymVzNyPRZKo9X32cLCOqDPGFGpPVnrkzlvKPy8SZuduzljUIH6ThqoWtAyu_NJ9APyFPqmK5yYX71hwgRWOV-02J2FDA8xEeIY2vEvizsUStZ5kQBj-p5CHOb4xC5EO6wi_D36l5X8Ta5VYn0VR1BUzSmCw2UJQa0,2023-03-01
Casa Midì,IT Specialist,Modugno,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2022&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_07479585&cb=1677659332228&jobListingId=1008473747039&cpc=48B9F4758953335C&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-3e64fec8992afbb1--6NYlbfkN0AOj_z0UwX1PWqNWOaEQ0MYzydDHmYnhEbXoO5tutqSLG_PciV8JV5FpLOcAun_yXyotu2-epGaCZMTM3epo6fLhsb8zB3dYhD_LnCEY5nMHdmRs_pqWXHOVpGmE4uUlOSL0Z5T2JNlveyhS5OpR-OkYpID0KZDWrRQSD57pSoxM-PWSxLQ_-aFO6-Lnzv3FZJyzxFQgIBI5fBMedCj0zZ_eyASZoABLYw0WHTrDlIYucuh_8qMC-2eMxurti6b6ThD2lZiC9PZeLvoBZhAgGuuaxcMRHR-Mp3-NLnWGEK_mrZesygBuXz--U1VECdZlOeqhA6BNrrT0_ZhIffWqIPvvGgxpKq-cBTpofvuuz-kFKLy4zSyT32tGZYS0mknvrjEdeRI3XguQwbGIIST_xHX2XF_SB4eKdO714MFXxI42o88-LrQsLGCeqezHTdWA2TPozjYzhg8MAJsI9hV1iVOmEwIr86Vohhi5S1goQpEv1163qbca8Y9X7bZLbrsWKOLp40LHZswl9a7xYljDW0PzZDg1Wz81Ma8mxlEuUjvXfoBZOd68NUUAms5vu0sql8%3D,2023-03-01
Greenblu Srl,Capo Cuoco,Monopoli,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2023&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a6b14413&cb=1677659332228&jobListingId=1008400234385&cpc=88FE657033F128A5&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-689d1b4e71ece0c7--6NYlbfkN0BG4apXNBe46UKYCBkubci6WSUXyvbU-raBbv2SABgz0X1yjZh94AatAMsjOsgknsm1PUn19aDjWe_6PlIK3z286EEB-OuSwu8xv4Pyr-9xVBPdv43yTisDRU7-HpyMeEH4kVkfwGDc7tSKIeKGkTAG4APuu2k5fyR4oPaL4c1hfI2ARjte_J7R2UvpLslWQoFoi5zxVwy2r0EIwB21GAQLb_CevaWj-etBDDfKwjMvKPGlrHyQgAmi00emb-0i2Q7sUXz9QpGAEy9XJinJjwR-6dxdlMF9iR9mNASYXj74UZOJOIvWHUMZUImifRxKmrd8-HEPz6ITgtlkkWk_7UFCcwT4sDEx4CDB-CWL5sK26Nud8VuLl3i_G92s6K9I5HOv1H10P8JbynNHAUI8UjbrnD7vw3oTKPWQQaWxjTmfuO-a2rOjYFuTd5VU6byCnNn70yVV_53MGGaf8xcj7ifuUjFgKGpWxSvTEk7x2O0bD373B_NL_SM5vKGWaBd6K0_YgZRytdOek4H4yPqGkTk1Gy4jzBqW9TNETVX_GblCnpMVt7FS6YYcxgW-efSjwg8%3D,2023-03-01
Eurospin Italia S.p.A.,Addetto Alle Vendite,Castellana Grotte,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",12 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2024&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8633e3d9&cb=1677659332228&jobListingId=1008476168576&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-c5f38db367468791--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyosnK2Cq8elKTawHyk7LSOzIe4SNZvf_a1REPSoXp5QwK2r8TNgGoYvfTY-Nqxr2E6VnX0qblh3sn0LQX2tqMGfNE4T3FYnT2CZzr9i0hQfR-mPI_IO7Ip6XIYVYA2kBaPWZcT61QpcBOP44KQbXazL4nAqts3lNCGHzkJrG-Y1g81qxT6qcXgdbd-Hs8fzjLNgXc9LYd8JFFg3AaheX_4OzL7wSYS4ixrshRjdY4gBeyZLguXwqRdgjLm_RyoH9mVyEbeJYpq1eU0XHALRqm9GYGwxVA1E_y9pMujdS690dJ7SixlxKCv4w7MtN94bkaxEYSYYEVT6mvMqF9gs_HWYVbTDCt6_PZbTlpS6G4hbxk-f4bJ4uY4er6jClpaI_lmg948tuZMWQ77iYIreOUsdMLmbpFu8Qd7kNHdYXT1AEGPvTXJXF43bNOhUgyiJxbXgYgdJjfh2_NvHtJ7xsuU_5TF3lMlT3UuYD4PEtsFzb1-cwOv5rYS8mj6_iMbpqmbDrpDmZdtOm-Z4ml4-TjfQf4eLO0B5biunrjJC3pzTH8CXalwV4mdy,2023-03-01
RES CONSULTING Srl,Rappresentante Commerciale,Puglia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2025&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_63f453e2&cb=1677659332228&jobListingId=1008420363561&cpc=BAB9AA3F436D8911&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-4ec545cd0f3b1261--6NYlbfkN0Dno1nSdye3xKSvwdC0J3uRcrHpqQGHGyPcubQdhxljMgwcoLFvd08VuS-MynB49g39VxacReVX4liV3NYYthNFU4NmE3lhdnw6EAh9DUamXHiC5zF-3RMqDYkUU8gqTa_-OMkyou6gfYGzoBfsvX9wtSPw8LY-ZMToLDiZqT07IvBQRuFSRM_4iYu3Mjqd64sip_-43DzdIwloIujwM4sl6aSoMUBYu745PkjUceE4Q5EAYFVO1lE_dBqgOUq2zIk7bWRyfg6zxfd0uQEy3ItpBYsgPjd7fyRrYMgWarjHDClF9OkyI6klQeTOJJEzYUrgwXSyC2OSLO0G9qP0Xf2T-GxwnZ259y3FAbDfDkNtBAUgK2KslGH5-JTmpAo_9WTxtw_W3VFggA0qFl-vOxn_1j6LQs1SjoP-fDZ9egBoagCN8go80arnVPsMMMogLlQTwq9x6v-wHlfqMAG51emWIo1Fymhwrs-FEpcW_vLVyKi95SOwigay__dWY3G6qzapuqs6JCy8qhJ2fnlf8cb1sYo335ho9KwkCvlfUEWW5zZvad9ooxhj8J37zatpb3Y%3D,2023-03-01
Chiarappa Investimenti srl,Restaurant Manager,Conversano,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2026&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e18792bf&cb=1677659332228&jobListingId=1008411844053&cpc=F793441F64F6F721&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-71b86f6040a8014b--6NYlbfkN0BAgcmpeIrGhbA5FU7ZOSLwoOISv0yNNABgn26LFEpxsivYStyYaGuuniUEGX2GH8iqhpTof8jD_U6mBLvpMn5fFUUIlrh7ko4w784CHvZQLnJMDfBKGIeE7i4HycBQy0HyerC7DiPpZgLPRiA0aEtQaSjDs0VYa_Xb6u0aHEx7r0cKN4iTKNg72PNXI_DCPoD6kSf7jPuBwVda9jbXOvx2-xrA2Pq1BGdQvweb0QzDIDty5UVDg3rFOi90XFRZ48UGAC2a1IlKIBV-kEHEhZmyt9feQCW-LkRazqntbt9WlTs1vp-d5HVtWoy_bXtvpSeS5my8Q-GR2vT7gEx3Blt3aNLBMGFs1pbNzAX1f79v2sny-afmwk_TFPhNy9HP9_f9-5FEZQ3vfbwhtw36OZQJaSipBfzx3kPNHXHI9eiX96I6XXYAoCT3v4f3fe3iCrJWBIqY9TnFxSTl8Cq3GFJ8YypdHBsw6vboU9wNzn0mjSuB92_rfzabO-_NaJwTg8X_TMDxoF3N1CBDBF3gLgQEYLn2Wd-vvN40YliE9UVzj5eBFOY_wCPJQeu2fJ3veOSjl42nOxdWqQ%3D%3D,2023-03-01
ITALY CAR RENT,Rappresentante Commerciale,Bari,,14 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2027&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_006973d0&cb=1677659332228&jobListingId=1008470644538&cpc=2CAED5C921A5F994&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-d4bf5f2a7671fa46--6NYlbfkN0A44QbDCwFVfEzf3YWzN9N1Q7e5_3fz5sqdQR1d9_Ge2fnoLjY5zTXfdw-nkCiMddjFCc62AC8TtNcjGN9CH4hrCqbYOIfra-j-Bu0wrB2F4sZvdwg1loumj5BMnKylAmctu5h1D4kJ60HN-LPCbpITAdi-TfN3K85fnn200Rj8cUR2CjldZgY0MTfXmRP43J4gKTnfg6dtS8yT-RH-uxh7gOv92esB1T22c6pvbJO_uiF_cOhI2cfpxzNh4Cuwdu5TwBbVog4nCF3A-J-8LC0v2Li3vpyTuEfOtqU_Ay_5eX6a-y9J-Yc4EUAvdkH9tHBP_Zxf-vb_sihvVeLWxj5-7C_dU5qiop0aO-xZRh8p0C8ICMk_2Bmbq-zW2-D8qL_6IswkDcyeN9OMV3R6WWEaHW02DozwlOQh4q6UO9s1vbyZrSwpItAPC8Pvpyvg9nEx8wt9Myr_gL_V1MR6ZXG4B8eHeKyiYrNNA52wVw_yUcC7jmQs4mXe3ZCmO4RST1fFVug7nzo3rJLmXiY7NblnEXCWIOOu6bnN1KbvT_0ah8REWke5C3Hk-hN7U_Pcv9YOAUgUOSkD0e1M6fP8yPPjtANpg4CvgPU1MlQl0Py5Ng%3D%3D,2023-03-01
adecco,Meccanico,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2028&ao=1110586&s=58&guid=000001869c49dd619a7901ad8905c2c0&src=GD_JOB_AD&t=SR&vt=w&cs=1_d8cd6aba&cb=1677659332228&jobListingId=1008428775278&cpc=44CD5376B8534B8F&jrtk=3-0-1gqe4jnc021a3001-1gqe4jncrimbf800-c409462ad0c9b4c3--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hlveBpNQ27aNnKBcMk-j4wR8NwHmehNp7s78EcuWaGjnRvxVU7i4NmSgLBz_oVWzmvrpE1Frz_7XS0Eb0KGkbfHTA2ecGuLkqTKI5k7lBs1u_Xsb-Myp-7cJPJVzD_rM-hrCRWOJnLIxX70uvlg0K8iv6POrulrTHKtt0YyAupCTgzkJQVeP6ptfgBf1eBk44qHHQgFfMPE3C8CGOoC34evXyiwaa1WOpZEETya7if2dKCvWrZgw6ysmjwRJjIEIw4-WSbpP-gGSYpfBcaInmt5fvzm0YuMK05D_Nsf7ROvO8xIqupkfkw2gyavNGeFpH0s_tV4M4Gr8y2zrT6-EioZax4SN2vESWSV-7Jq9bQjvVcmvhvZYtDBPbSE8i2RSKAc-JyNNIZRWHGj-WQrWHxa8IRE-1f3rvrS8oRSiuTwJTen9DG0E83l33qaPmdZXAXDLcttCdqsSPXZ_iXSk-EthsZ_galf7PDfM5wgedEU6-zmp3RlhNLcuZ-Wb3yUo8QhFHA3tjKM311thI0P1TfpgC6qLTE6nGc_uI7Iv2c2fOX4qWdfW8qaHj3EqxyGI4NEzwLoLzxw_iFvjmJUcxGwI0nK8OvVHd4wNioKVftFt0TB3BiCynX7nAiHKLmGdvZfnQZQceQym5h7PynQOG86S8o3gHjRorT9ob4bFmVHHhJN5kvBnHlVu7POILysIOSxgKfD5R742Ej1BPfZuGlMvT3vne2p5j07acnKhXLh2tpwFxicD-k4%3D,2023-03-01
