company,job_title,location,company_rating,job_age,job_link,run_date
MioDottore,Account Manager,Reggio di Calabria,"<span class=""css-2lqh28 e1cjmv6j1"">4.3<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2418&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a1c6b714&cb=1677486739022&jobListingId=1008475690752&cpc=A8EA696C92E7776B&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-2693ccb693b6e181--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfRDXRsLabBvoWIdFPj4dnMfCj6ItCNhBY7td6nR_pmyKnqgeFFWzvGMUdQ4YZAOobBdonG2ed3RPRgDQox45Nz222ejwXA8EQ_msSv4pnx0TMb9EkVHN6PHBz7vqLMQ6EH3H1xQiJg_-pzE0ehMzojHVYBk5WsfEgw8aclQi9exJAkHOvmqzglOszvAK0hrpKeYuQD9g2qKE_TXIRGn6fKh_Zve3ikptjT7pgdzGBKiH4-yB7Vk1-m4aHskouW26_TuOy_LNFWpwhfoxGeniaY6SgSmRO4sx7xgXAMSk4Qt5BuEnPDmseBCxX1DIUHbpPPRc4rGAkdb8HuSev4qcvvaQJJ4hb6R_-5B8uArsGZS1JU9SwcZEPVBPuIMXTD7TJfWU0q4GPMBBG8LJqT9PQxwTts66XFFRcpVJtws2cBMmNfq5c8_g_GSlD_g68y52k1FgE55JedR8ogyiNI7PVLAIy2WSfBSqqWgTtav_KaLm852rL987ns1g_d7zbRBxoTLqx9EO8kNWYl0Zu4XDXVqkDznMbQTSqtFaEoY1kGn5q9HYv8FJktsVqc5OleqImffn-Wr48m87RsPzKS4GaMc%3D,2023-02-27
Squadragenti,Tecnico Commerciale,Sicilia,,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2419&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&cs=1_d243b669&cb=1677486739021&jobListingId=1008439856049&cpc=26740BCDE5E48596&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-b3825a6cf4e1ffe5--6NYlbfkN0AIjW1KewNUmFkRf1yYWTBqFHjbZ6856ygxwBV7_NBKpuhT6YOfIKnKjpj7gynAtXvlEVgEFH8YKpeCaWVziCJOdj4iuW3wNpUPdOp8d3Rv9S9_gqvMlBo_PvzYbvBroLw0HNr3dv5bkFw938kr6iwOzwcLbSO0hhsJ0U-nh4umXyxYd7uJwTYE92sBE8qK-cTsuXxIGjaJIh1UfYG5N-MJIuKIPFBMmcMa24wbbRSkBPxSqb8BwufReFgkxE17xo0YkVW2Pu5HH8RjNgTVo9grreBpnVrmRy8wMaQhYRE-kenz-eAsauEyMsaWzI_3YXNLQ_uKiXLx-qXie57F8p_dhlgLYQ_pway71oBKRyCGRzPyVZQs5P_dLVTqWiuVcwe9Ga-C0k205rrzPXtgcoYoB9nxBXU4Dd89Lxmw95-2ZAhzI8HjhD0kSBTQz9gJUP-HC7yh6qwQniqF_hGV2mRiZHzGdEO23cGtZwXJfSZDVCL52xH5Re5oM4peAbiBArgSFGKEYQHYy5AWqPU4WPn2,2023-02-27
Autotrasporti Sindoni S.R.L.,Impiegato Ufficio Amministrativo,Barcellona Pozzo di Gotto,,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2420&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b5721893&cb=1677486739022&jobListingId=1008440476474&cpc=FA84DF7EA1EC2398&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-a4ae32968268bfdd--6NYlbfkN0AUHedZtYD1H4tEUuM2IQt_P5kxX1lTrVpWyuXhNje8pfBNv3XajmMcwnV1uHMRreFXCcsMXWPAbNk9Poc50KTf-q409bw3UQc8sHS1_oaiSTcGxKjDynYnc2l2qwzlZMF0tdUM8yn-VcJkRkGzcnzvjD4MO9fvk1dP7vGUetByGvyPj99xjuSy4n-xA2cdorIOJUGM2pNwya1trjDxY_-dMUaVZ4fFhRJ8zJTkmgUQ3LgbF-zWXOtPRYlfBl_NVcSNsD5VP9WCL1lmJvCKpWuTz3RJFzjcvxpSYipjzF7na87b5zlZEY047kDDFcSSyI7aYsTpnAij9Kvh7hfuapo91IXrNZ3h_u3vLLtuwdHnT7gDR8_7YSqd9e3hZSxZiAtW5SHYdN4_dmlLplnXPB_g-cBJHQIXSDPdFlIBITsDaMOOK0kEfEuucSmaBhPe1Uo_Z4hoXnU1mzMCfzjAs8H3Aq2mzm5LBbs71sCuAQLwjcxsO0FTgfpBYxxtbOn5jyOJR8FT10vY0yiajuIHknANBQ2eCusKvMhUu75Vy1NxgcOepzdjbgyKqdaFKJKdiPuVNc6rT8Y3vc9RwhqTtCRd,2023-02-27
OpportunityJob,Addetto Alle Pulizie,Taormina,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2421&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_884c4e49&cb=1677486739022&jobListingId=1008469551495&cpc=9C2286EA3771AAF6&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-99cdb29d2ed9e046--6NYlbfkN0DAc8SY-LHL7-g7yAzLxiaPa6y_uGx-2zj35MZxV8sff1b7i053872QF_IDhcaXXbgMjdsPATn_xBY7QcPvmdwnO8lmokhOZacRCNqhRN6d8lDx-CY-L7PeJGMf2roUaHWaFlyCRfwbDN02G1p1ldLlkCUfrQ-FAwaMEb1CLthiiORpud2YnSOJe0vnhi-VElppa9oNiqdyT3JhUNfLvdrxjRR3N830rvY1CtENv__Z63pAjOncaubuprNXJCCHlAUf43WLwvDNJyKVT9S_VzpIhr9xViCaDZzARqmA5Tcj2R8HEZ7lgSHBQEo0zadztYnRVTpieR8TdBCoks8dA5e63F_t_dG_KwKh0GjFim6uNV0-cpyWX4A1zOtlsIPuJxIz7olzZSVx3UyrliL2N-Sw6OEQHnBKO3FXC0sTz0dUy4xZVqABL98jPZi-hC9A_qdem6e3JVOQI9jqtBjNgyTDU2NBqBp9bA_xWk4FtkaYsuvQgxbgJvIfuw8IOxkR3x8QWKJu-287yEbCMeP-P3PCBt4enD2Ef8X4_84wmyZ_Cd-5PK4qNL43yi_26BllE7Q2PwbemkdZBl9ztDiDuCf5ioB5lOxGaTH_u2bd9YxMTQL6an2_Dv_ZVg-FewVJmDnumnxiH_Z5TcBvK3upYIaY,2023-02-27
MOHD Mollura Home Design,Responsabile Commerciale,Messina,"<span class=""css-2lqh28 e1cjmv6j1"">2.9<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2422&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6ba43214&cb=1677486739022&jobListingId=1007829473682&cpc=217C45A42544DB93&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-934b3e8a7e24e2b0--6NYlbfkN0CPYGRykzL11l_N1-92qqJXzZw2SY9rBydLrlYkU51G2kuIIivfT5ahZx729sOKdUioH_4xkuEzQn_RTLyQgz6OlAUowYCMfv1EpsBxOCbBJcKZFTNdS4gSz1Z5DufJGcwD7w4xp3Y8XKBiXmMoKgCQDNCFiBSDwjozT6EBLTa0SfB7lHH9Av40PnC_tq5O3K3fQacGSZZhWgKzq-qam1Fz3L5G0gdYDhjsdVEgf2Q9-EkKlRW2Zlk_TR-63EsUcczMVIQbwoe3tPfwI0vcSl7zN1foH-2BZUvOalEuAUdVHWTiIc8QSmtlt9fQhbp71vpaUZ-X1tyOJ3iozHSJOqWvW96AX6_JM-L3QJ9R7_veSqfAf8mmaNrM1rD1rkgDi2ACcGsV6xIbuUA5u-f_WvPYX8A89N3k8Y6XhcF-IeSeqCdXbBIGD9ivP3VSk-xE-2n-bpooR4Qujy1v4Ig3-esIPkJRyo66amaydpUVLucihLIblNylZDH4FEO8iTbjWDPpnnxsy_1ALq3_wigp2ZI6Z1oVy_vIszwWonPaYyg9VpZOqHbp_aoF,2023-02-27
Floorwash s.r.l,Rappresentante Commerciale,Sicilia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2423&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_56fc9cea&cb=1677486739022&jobListingId=1008411475014&cpc=7F6F94E2229B3AB5&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-e7ad28eebf2ece59--6NYlbfkN0AZATACAwID7MXzPGnXXVx-7tJRHaSNQ2aM8u-GeVuJmVLzyydWW2UDXibEeYcFIxFZR-FdoL3hQ3P9W2L8rGzuw6VRL7M43fFmzl3AbpwbxY56H5RPlmGukLPmPpcIn_p6XZ3Yz1ClqO-RM-YWEw8KcaRpKkNmgCKD_xEPrPfXUzljB4yE-gSCSJPhREEcF_00RB37MxQ-9GkUvJUUoIWI-2emEX9pKdv7mYTdl2_i5Fgzbkj0vmPUFLKPOQlg6pComxwMVFhzUIYNrahiYNyoIcLlLkGzUBvBgAmeSrKl119kbq_EHeMSRLpygahaVTna43KU7rU2FKgbSYQa26MNWYoq53NL8vAZ1feckVVz-Uz344bN9_2MO4wwlbdrYscC5LvQm8GWdlcVdnND8FtB1eo4nEvI4XXL87Eo2LVs-d9s8hoIeeH54pD4cBZTIhMuZjDDjeZsc-0Ke6ir_08VUWjCka7ZX1R6C_OC09SYTGSLlb0mr9G1H_bW5xVbHLu1NS6WHZGTruO2e7u1g3ATau2Nb2t9pCi3LDV_Fs2d8p2waVQa-pD8t-YE98IA9u0%3D,2023-02-27
ManpowerGroup,,Milazzo,"<span class=""css-2lqh28 e1cjmv6j1"">3.9<i class=""css-0 e1cjmv6j0""></i></span>",3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2424&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&cs=1_90b01480&cb=1677486739022&jobListingId=1008488942885&cpc=F41FEAB56D215062&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-fcc7033a82856190--6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAf009AvKmzcbe1T1iwOUguAWbdGwDRJtRo6-ZX2lx5xGC1daXDTCjmNNfe26cHYH3-va7-bfgHEp8iPlfpmlO_fxSheOdSI8nVguMD1oeC_ZFfd8DCAhgtc_3-V2IwK71NoWKbiUWnN1P0WD1JHToMoFWHuKzsf1IXqKulYQ5vCYVoH0PMIrYy0H-TMOMqGhTlurScyO3hnD3zxajONC_MZDS1ncV2bO1RqVtiSdbMkeFBOD1SweUJCzc-CeXIFThoK5MneoEa9RrqY3t5qj5pjc04I2d4ovT1OI0EKZhdHSLxiiHbGlde_iltFDzEutngE4a2644XIkjKMJp48gbWN2NmYfKwD1MHLe0IFyb76cNF41pksIXydYQWBv-2rqswqxa2kQU0Dix97bIKirmnCxSCuBldvlZfY6nL1P2Js0LSQ4rJXAuXYM20DA6sN18xUJETZae2QgJHsaaQ7hQBYRtwOxG7trzDL0uQZzMLSHZIJ2DKEWQ3s_OyntspVjCQ5Ho4A3qiXojMWB18bHQWyCWTL7va6fYPdpNrMNZ0cQ-W6zATs9bpP3B0yDOSjBIhB4q5eXBXFmfOs9M0itUrmQ%3D%3D,2023-02-27
adecco,Operatore,Milazzo,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2425&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&cs=1_152a79ab&cb=1677486739022&jobListingId=1008428774747&cpc=65CC663E25211861&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-56342e69cf8f9841--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hp64QpY3N3l-ycxiMqwjkn3csozdXCCHCigkyKYmcS4gOAX7ybCsD-9dMkNF_yerv4akayg7eS4oUdA1yLZRIgKU0ha6UuVUxT2u2qhfZO6KjTV6wSrcEcmqNV5vcu5Xe69wGa5P6oYCMX1knIpKh4O_jNCYriLYkEYFbyci_fKOfZN1KI_YK7klvxi0v4OaP0FU_3JtZ1HN_jWn6SeUeUot3Qr-ncbgZrZCoWSjICVGwWGnUYJwsc3PgAojuwmIEUqW3bCTtx1CXV8TYUJ13w2--xJzvwMEMo5kD_m374D04rt7U2VT-enk6_i0Z6tJcUv1nERf_e8ihXJLYkQB026ZoqcCQ66Kx_rF86StqYb6y93BfttHmjtBQQOdyio7srO8wS2aMk9NSX7CbL90LFW_zlXKncHGDv6wktY9QmJIo12G-gIW4jQfT7Z7CU5jNQ_4WUD5_9A7igKsjWZTqiIZ9ADXHQqWDQcZ4lOY4KuvoJBLGu1EXCpLOeOCT1IQ75-JbAJypuwA59S5Pl5H6IhbbsW_F0Hnu8Zvi-A6qaeQX5NfA2zVA6yHdXU4ocZECchtEBBIw0ixBf2ZXg7tu1rC1Mkl_LigZIgVKLlJycc3_VvClpioM1V6q8NEK1KEN4clP23P5TRMjSSj5O9RI-yXR_F_cY6gbl282TUQ9mJWaSeViV151Jcec-9X3sbdtH0BX3ADlHjdoZ9bPla3cyx5i8XxPtQLzO0nZRY7UlwJR6FbNwu98PtG1YhL1doltkj944axwfTXuyeQp6bBp4w%3D,2023-02-27
al Paladino,Cuoco,Taormina,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2426&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_311445f4&cb=1677486739023&jobListingId=1008361818846&cpc=F7A2269C793D5877&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-0be78e2639229383--6NYlbfkN0DaxRm8YLn7Siv_gzgmlZveQsRh-89pJSlnBQLTPSoakA3EuCEmG6GjbH_JdptlMQYjES05cnidvrA584jnZXYIQ7mPJXVMjxMJZ88zAG-HDDKKS8tNS4PsN2rrBRf0U3M4ubuiCG5_3eMBwEGFuibwn9yBkIWyhNIn8x3VxR9ZDD0V10lXNWXQDXRZfFkAupeQ-zzApDKiFQTNyHeA3ANAIYlbvBhmYLmzlEQn9warH9QrpqVdyC_zB2xxB0TkGIYVU9-zzKyfz3v4mH4sYvq5voRsmxy0gWvT3vn_DyBU2hPuUuf6oUq8kW0zBUDtKctKRld4k8SgYvecaM40elqbjIUbaJbUmmjQrYnIsPGKfdIW4qx2-ysqHkLTuwg0CjnRkZ6lBWhlM8voBhDVSQZVpKVRJvGntELU7lcpvXaAnjXvn1Is8N75gfqJ1bZ-cqAs2VpEmKNd2FrgMKZbBrsuDaUfKOnzUA9gwceluiiVizfijflisWQvdzSTlocrRnwAG_1LmpcGLHC0ERYOTynTbKNU3pZqFfqZRrUUoCqS0kwQQAmiR4MnicoHgN_tn2ASAeM8866JTL465q7I5yNe6u7A6yYCW-bUlZ7qFAcMHQ%3D%3D,2023-02-27
NYX Professional Makeup,Addetto Alle Vendite,Messina,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2427&ao=1136043&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4d2547d2&cb=1677486739023&jobListingId=1008434809241&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-1e1ab14e01df9d38-,2023-02-27
Boston Education,Operaio di Produzione,Reggio di Calabria,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2428&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_694f33d2&cb=1677486739023&jobListingId=1008405035999&cpc=56C4EA4A1A191A49&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-c12d939baced2d5c--6NYlbfkN0Bjo7d3_2EXZM2np0X1rdOLvWCCi8CPIixxxHrvYkneFA3tlaxxpMunrVaVi5-tJYPPE1ovB6KYzNDL4vWwD89CEDCA1Q1O0xyYb2lH6N1TovR23Ucxsg1PaAkerpr_lidW3ap2Nc-u0O-hD74ZUBFbCMb5QWYi631rA37f153DlfVzHViJpDtYUnYwsDOt7gDKbMUsuIoXgUd5_y98mazT2XBJ6w5WpewdEjFg8qmBuAOxUhoCVTil44hxnR3Z8PyT4q2i_weSP3jLQhWp8eed5dOgYVKC5g33EIMUNipxMPB7T2rSZPeYC8xNH3bfXdjSsYSRQWYrdHSe9LH3USl5rHd0DwjPK-KUDFaBeHhlsxeU6zqEvFJzJj6DSdR0RhKzEeidd_E2g_j2v9HP2haNkGNtlwTxp4JkncnuANqPA8Zbb4nbutpdSTl1lG4uP9oAdQTdsLzF73ncezD_P2T_l7ijvcyshAOOgDv_sgBB0fuUJ6ouT3jmdqC8eQA70CuC3m4e9MMnJm7lzp1ZVne39rIbtVjCLF4LLQH311tpYJs5Ou93Fm9Er-KZas_4qPA%3D,2023-02-27
Genesi group s.r.l.,Rappresentante Commerciale,Messina,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2429&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_45bc6e45&cb=1677486739023&jobListingId=1008482846273&cpc=D2F1DE17EE1F43B9&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-e6280d08b611092f--6NYlbfkN0A5GASD7FQQ9X5T7ku5Z-wdI2sZa-mNw9f8CWFS95YjnVtdeuKKhlAO2letjOuf1sluXeu8rdsJ1RwvbJT3CD5Hjz1x5R8o2_g7Wiob6Mnwlpf0OyQ1HFEYRwpZBAahfUgRP5jYyuJQxcIWO0TJlwkMS1j6ZiuYFo2-NAwL0VbscAmEZobw_2AqEy8EfICcnJDcWZpWj-a8Ipmd_Zhm9gDnI8XNNr9iayJqtWTJUe1jf4sagNdvfrbt6lwnsGjVNLykP6k9kDOPSZ8xQZ-auDDyfPz3Iz4CMrVIn1nz5mDM8oyGZn9SCmrFSjoA3ch2mJihFSTsFTxHrbC7WiXPJMblkC2lF45MoKOZ8ZuJNA6RcwrNn_q4haNbts_wW0Yy9NW1CmcrjeXeOmETqLcl2s1HQQ08bXyguk763Ub0yP4vY8xRiiy4udnHr4H6afzmjbN2-8jGf0LruZOv9zwTucGvyYjuXWJPbAf55deJQDZleU2cFmz1fiJcDhqzUqU-9xp56_TYewfPbWOqhUCnh5aC57HB0UgRzx5kK5pMfsZD-5bQT7bNzK5d,2023-02-27
SandAndYou,Informatore Scientifico,Messina,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2430&ao=1110586&s=58&guid=0000018692004d4b865e08bec39426e2&src=GD_JOB_AD&t=SR&vt=w&cs=1_b1cda106&cb=1677486739023&jobListingId=1008402812714&cpc=BAEB662971763A76&jrtk=3-0-1gq900jbdgai0801-1gq900jcgg4fk800-57f91bc2e61677d0--6NYlbfkN0DNHicFt66bDj_JqTpJJQfs9EHWPmwL7DCVdQlRVAYJrBqVXH_Q6RSAnVxWmvLJXWFQcoZdReyxRxgGawzxBOb-H7dFoDDcYMRzgEhEtLMpSLtrKJNwWYsjTfOH3xp0B-fPkU2kwle77b-tVCpcLwx7O-7o5g4ubfv5PLo3cM1-XUYRHXf7dT3rBv001LfCGw06cQZq80FKJfOk9hri7uoJ2j20d_8ynAwJEohOI2OSHwwomfM1w3QlLQPzMjDrFa2kVPXjx567mSZtnfs_UI2dBdZgkhgj4AcNS0I5nfRuvc4ljdEHU81XCYCvuESntnXh3LskFHGsqkA2bCSVX0Z1rWuVVJrUIAbKSHQnBsyoqExHWizoEo1ixDk1e3_0TgZp2gxVOZVOF74Ltb15dhSOtpshZbR4x4gouXzsIEtUyPeaCIHgaq2Xn0Ps4FrKqwWbX6yI7eXOQ6dDZcamhhveFSIxRy1Pb2sV01H8TzlnRyoiFQAynKIjvD1DU5a4W9cB8AWUzJsUQzTkVnaJyXWra6cfDdZeTbadpPpub1yzyffGRuZA7_6JuQNmmVAjGSXFMM1iahXh_CJ6KDolV5hget7Hv4gbpfKrxTH9kujdIOmURjWaTCEwCPz_nichua16x1JZ1P7qThWJcP-SOay1,2023-02-27
Enel,Tecnico,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2501&ao=1110586&s=58&guid=000001869200618f8c62652d91afe5d8&src=GD_JOB_AD&t=SR&vt=w&cs=1_af2ce276&cb=1677486744196&jobListingId=1008397670761&cpc=26740BCDE5E48596&jrtk=3-0-1gq900odigahb801-1gq900oe4ih5j800-e5a35ee23cf6a6bb--6NYlbfkN0CBHaPzwePtESWOPLxr8GjpAQB3H77KdSh4iennyXqtorRVeqfWE5SCBUPxXhGmICkD2GSDTMyPcgZRZ8awxo23kZfW8OYbAbaGnR2irZXpfXQAqSVnOHES89ZQ1czA2HFO7xvgVH1d1G7CKh7KOGbqF0ZFaSThD_1CGROMc6mec7Ruo-8cYlzNF7IPczyKoZNgAImU9P23t9hyUsr3KrfKCAxlJtvGR3P3BjeaXIPoWd8e5Xqm_gO33zZM6NQH1gl_0Mng6BbtQ6iNmiZtZfyHuKSb5n75ZbD5cxo8UtHC196Xy-fZfm88pZQ3tHffspdXfT3zjyVIT9yNkOjynUiidqmcRrAECv4EBceaGCGEhplUTBvS7H8A39J49lhqArRu8YsH4j8F-EDDh3QLGGCT2Z9Q2FINqU8mJwnbePUR4ufSJ5ywriYG10ScfmbTVJbknMMx5G_dmLxgitvy8VZfEzZ2Z7J9Ebc5R4tCcieZ9W3x-A_9_LkaZxmgrSPpkzKuz2OB_wNtjdJyQtEEtylgWoVYTZpfbVo1M__YMnjp0fgH3SBbrEa0TaABvAY6Nt9r7VwMtA170zfaHp6aSXuNSudk6_oT_jE%3D,2023-02-27
Security Smart UK,Tecnico di Cablaggio,Gioia Tauro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2502&ao=1110586&s=58&guid=000001869200618f8c62652d91afe5d8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_94431f7f&cb=1677486744196&jobListingId=1008385430211&cpc=853DEF62E69EE75B&jrtk=3-0-1gq900odigahb801-1gq900oe4ih5j800-c0d7da6b1b55fec1--6NYlbfkN0BihpavUZJHOoacPrkagOrCSsYnUiRyK7w4NYQUkxxvAi6Wc_yT5-vioJl_iiw_v1TavSlpZQsm6aMWRGKd0MLMh_L7v8QSH3qOr-15pyZGvntup6PoQOd4LH3iQjl79_JVxkKiaYiZjI_nhfkQuA4Cq7DvofTg0rFXJ8-c_KHqlH-ZLDdC4QLV9qSlIkQyjubmSH_h8RArtcpDCiWAPR9WjVpbzdsxoTt9gT2upJdAMdptBwc3dJ5Sz3Iu3BIHVB0YIvc_5weJF96VgHl6iZg_Mmdtc3KkwA5tGnSCqep0guinc5pfal6hAtqpDP3TrBSmIAjuq1rw_a6RJX-MlIoot66OeYBFXpvYwRAVfnFyYxPKdYOgpQlFIP0EYfS9JKuQBYEfNu6G2vNZM8YYOmlJ9ogHiAbef9GZ9TvXXW2QJP8aLTztQkiiWEQSfKKYRbqCMp2u2bNT_DL0RWYK4F6tLr4QY1F1YfpAq61-lu-QvsXUcfULcfxAsr4fWU54hpO01Xix5-Vw_8Mo62G-G2TZE2-vo8VveekdKQaVDOx78gDlsInqh26S6F1c1lYNSzY%3D,2023-02-27
MeglioQuesto,Coordinatore Vendite,Sicilia,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2503&ao=1110586&s=58&guid=000001869200618f8c62652d91afe5d8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1896b04b&cb=1677486744196&jobListingId=1008473534436&cpc=71532419B2302243&jrtk=3-0-1gq900odigahb801-1gq900oe4ih5j800-6dbefaf5de373b83--6NYlbfkN0DsGlZntYnfNLCDkxWKyeSlAU7YMYuzOayEf1PfP8gjyNiMz38T3ifnndKqpaTZ6GY8lFQdqU1qPZYgYsJJvPYjpfUq83ApooHM_bdDfgxqTBfN8pt8TPWOtRe_f-3nwv1WoXXvDHjgXcSjDiGk6gUsYvQHXJ1ynxTV-JudRsxHz5stvRKLObBV54V702VEBc6VAW4f4_AFZ2hksJhjobzd_e0Y2eMkLwisORUnQHMfiYDnAvnjaYAUpeMrNT_Cp7aFjyhiUyzIhxD9kbKCjbagPRI4D4wx7RcGiU1sIu8_HwaIzWiZV6t3LYa5b-Am5CX8eCAKPg4xYTdJ1H0a0oX_AX_Inm5TFPCamD8TYiYHiBpANvS3TL6xKwkhb8N8m6DAmUlZOp8Qk4EPAwLEorkfIgC1HTP726kd_yWOHAK5HEsimkjmnaiXBo0IZGhx0XORLC3qGkm1WnMi-7TelSS6nBNkmc_lSjS-GjMqcz-iUr2LIt9kgHWaiebmEoK73STGEzlUvp0gMJz0-D0OV09FRz9pmohd4tRT2uhPVVWze7NKc5AHBXHrqM97PYq-2ykA7pJR6rlxpM_wAogXqrX9,2023-02-27
Polidiagnostico SaDa Group,Infermiere,Messina,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2504&ao=1110586&s=58&guid=000001869200618f8c62652d91afe5d8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_70bc4121&cb=1677486744196&jobListingId=1008489956020&cpc=545C0D17DAD7ABB7&jrtk=3-0-1gq900odigahb801-1gq900oe4ih5j800-496c4087db7e6e9c--6NYlbfkN0DL3hACtCTJgK5wOj8MsurH452nZ0fXmhMM2L_oz6c0RG4gbeXmfaMMY0rUTV-RfmIaotke1d397SaKk6I6-XqQda5Dw6TxftteQt7Kec3nih-l8T7fiOXBIYKTZh_WwoUODulD5yt0pxGOm2NNfhdUT0zvY7YPPEp46tSXk5b1A28pkGLycfA2H1rCY05xiAOhGmdniRhzyjUzrBCS3cvqKG3fwVWSGiZ3W-PcVqaMXzoa5Q-yAMHz7rwN83TgyzTky7XpE7fKc93kaY0kxZ3Zj_VjiZ6MLzLrL6rgdmXJi-Bo7dmi9ApYxh1JlCKeIadA6mTdXqHyuvUWZccUeNqgpkFC5Bc33jigbyU3yfY1z_t0f0QbFtzlUCjseTHPag1RZ7_mzefpGz1TXjZvfRMyg5emk_6AhedY9MdpOWZlxg-wGk--NSAVGew4dE2adIi7oWerKuEe40H3Uo9mqSv4_QD1ceOr5j__QWYgYEhEHQn0w-aC2Tkz6QJ947IHZzjfRfnaTrw_dWXvID_BDxyGbqAinYwUz6AsKl-_JHNH4YKnzv1fwiS6baCiDPZPcbl-XQ_jY65Wuw%3D%3D,2023-02-27
