company,job_title,location,company_rating,job_age,job_link,run_date,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
Oliver James,nan,Cagliari,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1427&ao=1110586&s=58&guid=000001866e073e788491fe37faaf9c2c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ae34825b&cb=1676883214231&jobListingId=1008375394867&cpc=A0637F14311B9419&jrtk=3-0-1gpn0efkp2dhb001-1gpn0eflaimbr800-37f4ee8746a0e50f--6NYlbfkN0Ck0AVEASNN5Uu0zdRw5JP47K6jX-BTE9cCBDik-EFS8FnoKMxAOeK0OJieKOsBgfeEyciEz9ZAoP28R4klPtJH_LwJCirYgGGUcPKsiB3cjWwOD2d9endbi1EkbuRZah4XJSC3fCQf7GXlQIw-1jG8XE3CDuafRjaKBW3T5n6YGZtftCyyAW1IVcAbXId8zieTW1QlBy929rBo3o7A1evXZNnCtbAidvZm-7eDzGDTvshIcNcDwH-jns497DfKzQtJraa40JCoQ44Umv7kgCkpbOpo5z5EyIUZPZ1tpEZtSQ8sQvLbqmY5lc5XCvKRnVNiugJ_11X4lZ84IEfLz0txlYZo0DwXviH5-cjOCNX7M1wdI_yIGG08wVi4VXM3tnCO85Qt7Q9ROZAEqJUJYR7kx8g2Sk8EpSAYOwKakD_cvK3QDyZpj_T0GMO9ChHHySe7geBzsUH-N2kcZY2CJHPLWnXGHPJl1VMeEZSb6gaAtxGq9J9U6IXcuZp_Iog-33q5i4uAGMEAh91kboLwGA48FGS9v-CJilO7nkfu6HSqMGB4kXRyPxqjtgIzEVm8cIY1Y0pnhrisDBgIrVNhmwZGuitT4yA3PCc%3D,2023-02-20,4.5,4.2,4.3,4.3,3.9,"Manchester, Regno Unito",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),2002,Consulenza HR,Risorse umane e selezione del personale
Doppio Malto,Restaurant Manager,Villasimìus,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1428&ao=1110586&s=58&guid=000001866e073e788491fe37faaf9c2c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1c11199b&cb=1676883214231&jobListingId=1008411726996&cpc=9C938E8DE9AD6C02&jrtk=3-0-1gpn0efkp2dhb001-1gpn0eflaimbr800-25f0b18842154ed5--6NYlbfkN0C0jkC67az_l2JZOdjrYW72hY8OzNLs-wjENDeKvUUf1piesqsELzqPpEuaqx3MAOT8XxSrNo8KMiWEmCwE64iqXZER_DUaiyz6vr7gKoiWxio48tEKulg1RxKgzLQ0m06tGIo75Mo2IICs8gRTmG5ZVRyW73tAfsPXTBjYAYDtGMCeszSS95XIkMpBoUZ5uahmQg_DQnLzjqf1PLYN45PbO92Rsvbj7iPCscFbJ04qPOmFVnYYtBFjncngIw_2wmsAYnFO0n5rvF6f7-6LrVgbGvmOVIbtmYXp7b31zy1dBow-Hz_m_bNBVdxcmtbUZJ4AsFPHZJPWcdIm_nGVixhmEYT37eDGTeM9EeO3yBe5OHm2Eon9Irrb_pzU3XwBoN5wJqeHPbfhCRRd11QVHbdLaJWjAOGgNyrYAB7_no-OgyAyWc2PaSmITSveedRB6d4pXxUfFj-rAjJSkWbqBV0NaAo0m3qTiw-YE_IAluvU3NzwrgeOUu_QpCUzy-bTcK54NhVw4FoJyMhSmgJF79PIhQKvQUYR0JmRbYMoQ-UsIPxo3qP7V9QWlUNKuu5w_ddXdr9LvZ9jklOhqPx-RKoIlbkmn3dU-jQaEHatwva6QQ%3D%3D,2023-02-20,,,,,,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,2002,nan,nan
adecco,Autista,Cagliari,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1429&ao=1110586&s=58&guid=000001866e073e788491fe37faaf9c2c&src=GD_JOB_AD&t=SR&vt=w&cs=1_b3ccd7f9&cb=1676883214231&jobListingId=1008428775077&cpc=C3517E2410EFB392&jrtk=3-0-1gpn0efkp2dhb001-1gpn0eflaimbr800-9a5cd7abf9f390d3--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hjTnCipwU6fjKsdTodlKptoZ_BPyPDmHXNgwsKlNOYxPDxpyJJoTnBiuxSsGt8jiW2py3egrpYpPH7zsL5Hp32yCVCDlZfbzwZO-IhHtEnjDYDDrlDn992Fcub7cONkxzbSl4dGIilfG9ZgT50QqBVB4vsK2unI7G8-4l7ZEZjKLdHEDgTZAQkXIc6DBeg1cjs58T58RCBdQgKfbRsMOYsQs2F2Hp2saGbIhkGmkaHJU5K2-EBSinxXi8-sbECd4re9ATqIPhFUk-hwOqehIEl9xy1yy03rRNkJuHkuf0Vpm49q8NbYbFnoj8CVKw4pVC7UN6Nly_Hrvg93TQloQlQnaljT-7yXa-LR2CMvG89VcGnz-XiiYyw5XWOj8e4jEOM1GJqwMcdWSIEEq3WuhtZODUP7UsxMMtqO03ZwHxOIuCeoohr86JtcWi6pFg4rlSQ0cluKFLrGQojn_gTJdb-jGa5ZGMQkZliYwFOp48PNvY_GfsIVwehq7opPhF5orNfS3tDvR94VlDEEi4J6HIiWK4SjJpOixqcoe6LUFu-6HPSxFEDxZAuDhP1h6halZaAtAHaqRnulWF0d7DcbPHxA7n9Dj6Y5icM45zgdmN9lXTsJijxnhdnCuCQa6_T72yHLismX7sOXVu3zQwLkfBxwgtGy9khbavSN57KZLvFwFwtngyhWf6-_qpLDZQzx2cpxIddkJx-tnTnUfqDeKo2gVBBl3zqMDKa-oj3AbTULLLeqZiU7YkEPf5l7SU9L79g%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
adecco,Addetto Alle Pulizie,Sassari,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1430&ao=1110586&s=58&guid=000001866e073e788491fe37faaf9c2c&src=GD_JOB_AD&t=SR&vt=w&cs=1_b7331feb&cb=1676883214231&jobListingId=1008428772960&cpc=A0637F14311B9419&jrtk=3-0-1gpn0efkp2dhb001-1gpn0eflaimbr800-69cd9b8b6a8de014--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hv6tH12OGKjvmXFzHQkpleFeke9g1ltsRbC8_oXKH0k55AYFETrFGM_LRKVFy11whEvBcWEA1yssyh30MLdonXHEITKPxghibQic2Lm3f23WBsKbqlOAsq0BM8nhFA3kTcxOt6Yg2oc4SkP2h6O8gEyWayMRZKWNmpYjz0v4lgnf--1XBCwaQDPwmr0XQQjDPfkYijd0xV7z86k-3AGycnne3yflClj6WZ4qSKhbkN-LTUe2whoHxbghrEbyTbloeGk6H3HyR6CfZSi0aLEu_qcgqbjxXVQcupFTtckkES7G4RQ2xRc7Jkh8cWpH7omFerDgRPGtS9wAjowzEEsQ0TD7Za7KydsjdI7--VIbxgo6xo2Qgh88yKyXxRep0KQ7y3FBSKdnxTDTNiGyfBmLcmK5cmmpsCYWDn7eDq5ISCHRtAcP3-8lQSuHgHFgs2wiGpOI6T-pJj4SZJs1zS2AhhjJNO1FwakfLS4OybkDUMN_LrIxc-50xV070g90sJnFig4veStKHuJE1HfyA0ehJuR7q1F0sSIknBNymTn1a8Eo0T-kBQGT5zmJ7PHxlU5Llx2H5aar7RLRkdNCOo16Y2CoNWtWndBXOj5vL-9kKvnTq1j3rsBnm239EUfzuZbiBlontOUa7Q-99H3pyTP4lAtZLeBlyGQJpyVW2s-PgA3MlplwTs7iPYjqKNO4UsjPXltU-wBQAXHvZxm8hkIvYSFzybUWzrmLGDxQTy22rMAY6SfxNT6mEVFsoCiNH1K0tA%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
Saipem Italia OFFCO,Security Officer,Italia,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1501&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&cs=1_8b84faf2&cb=1676883227423&jobListingId=1008474128563&cpc=FFA730268E216A27&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-f8f3465280bc418b--6NYlbfkN0CsDm3IUperF1RINdpGHLuhgFoi3Ntjo5CuBDSv6Xb6c2scNx0yUYfBgcIMqq9pQJFGLQwIdpDybKZfy4JQqahjxFN5V8nL_yfSI4QbxTWXdRfUKD3P9ZjUB8gMrDPF-MNachTuxxhv8NlhO_Q0_AE9YqHg-syf132R4qvrjoc69ssEKIMUPDpEXHT9FaU-l7QcXdm0EX2wkV4ilxs-76BjiCkw8HkHgiPWKqA29QRWYRnjmraBuEDKxJNBqoso9gDonfD2M_x1KAeyjAZgUDrpM4KPXLqMrTi5y2UMIxWkZEg1UWaz1xltSibxi-lIBX25XXrNfj0UzW-m0lc_mL2l2CeRTNd5IZ2QWB1Mv5kI-aNFpRY6jdvPdJl4TJJw5cYCP1mRuwZbdvLJDOK5byK8EEjQuJy1rtUd2Sgd9Wh0z6eZmJ2uL2p4Gj43jmsbkEpzrLLx4J2YCdvq_EE-ulCuN6LOOOYov4MAlR33fJFOboBD_vJqEghhkp690IGLMcEhmpfaOg9tDryKenJQKfhkBg6aVGKM-i56IFlmjJM2vRajLJnyDCqrSk7VMVpKj7wyxoL-9IkO4bR2GULgNqS-26MCbAuQ39uSxsERkhsSTxqBOJtO2YX57Esp9kzybWK7TnhkLQ6KJnH3FFuX5K_COdBZQXbnkoEL-gkWiEd0i-Ptc4J1XzQ5egVRv_yVZvOrYMYWx_k9QbZTZguA8P91,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Azienda ICT,Junior Sistemista,Olbia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1502&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_dc4b8059&cb=1676883227423&jobListingId=1008417158601&cpc=3B54C55687EAAB5E&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-0670c41164c8af6e--6NYlbfkN0B-DzYz0K9hhj3p5AE_L5Vh_PLfQs-nRxNPZjOOnIeZ-HGbwTh5PGRHzTSL3bzg6JSnt71vLMSVzmED-fnk5-SzqsKbwAT09SzeJs6x7tp5WRoxoHOsSOSiUswwXbVpwxzjm_jgu_b0CXGAXbcG64jqvhnenQlL0qZqt7MFG7JxDgadAiPL1YjS1cUXhcYbN2fxUSd5w93YIS3oajFrRZ0MxnLuHd4-nLr1TuRZ0AwW1_-RD5CqvxyygBcFJPcp9nyEMiT9sOOYtY3YdR5Hab--UPXMySBGJ4jg3v4Di77_9QpUwb47olxLPMl4N37oyO2mwovkABCC110hNZ16izZOtSXjZVG8Rqf_wth6Tl-FxVcR0d6dYOkCSbtVx20buZhZ_eBtcS9JqyMH-2Ce7dBnrIgpIu3cLEUKYH7PriAOGO513lF3pWRnAIDGHxcxDreCZxqMGCW9_lssTxxP0EZHnRE2BE7xnt7rmznUgB5qAbAzL6_t5KIFDpEgcyxalnlHmfFxCvqh_wBIOm3Kn7NtlExza_GLv9gkIjmqn6wKc1FdTn_HarzyjKL1B1_tq-E%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Adecco,Tecnico di Assistenza,Cagliari,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1503&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&cs=1_2828af6d&cb=1676883227423&jobListingId=1008437879403&cpc=ABD31432EBADCA3A&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-70922d06aac29a2b--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKda-kTTl3QRmj7tRtVZSm0dJKaHQ-y48kgFVljL9XBIVHbIpwbl82A58PIu0oaAHYHOhw5L6Of98j_K7Kkcs_YSYIFvmm4BNw6Iepxd__8vs25U1hQ91O3IRmX-uYEf_WweLSg1NOpIhziEgrYgGpWXMs9L8M5posQNmnxsnjVKGcNrusnPpGvwZAfKpP9BByD5g8fjMPfh_so39p0Ga4HHtqdvj1ZHogU6gjicX6HnTJS7emwF0I8gHL-W0c8dK35Zj7XCbXySuB9J4pBFpHwsJkJP5wNM8KItvl6oa7u_KzT-2Guom_9sjbvqMG8hlWtd_NQNKP_qA_OmvMvexaroH-9N8EghoH-Lid1LuR8hhTL-qDsoknh3ifjupDh-OIJthU_5FIZjiDwhRa5tx-lmnEojQqUzu8rb28ZxBWWeq7lW9xuipP8IyAivPXDCbfj2bkMnjGgMaFqQfuLpR0l6eorCwguggoa4NdXvkylk1G6ye1xcGmEg%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
SignorPrestito,Account Manager,Nuoro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1504&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b8fefac1&cb=1676883227424&jobListingId=1008416167071&cpc=BA005B1D96992017&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-5288791c25fe6ebc--6NYlbfkN0D74302Cqkk_Z3RqQnMiVOiakVDPjdvlvTMJ0Zvlklid3hBA4B3DOY-8zl5eWAaRv15XeGzC-hlz-gfvfIzomaDO3zynN2VuTlnnH1iC0SKv92ub8SlaKAUgkWK2ZDsNee5RShAEn_BRoA7mrkACPdmwGOx1KlICyb8-zmXiiD49rp7mpfW5w6yyahXh4yt1Ws378XeEmtmYYUpi3jC1Q1RXqEgMrOjqRB--C4985WowSE_eHnsREwm5302r_aCGklAv7Hbc1CVr_GHpC491m3dFmPo223ToAnHZwb8lHhUvCmAqb3DjFrCQOZXveHawwuTLM7ks4SeU3w9A0Bt-nAz7XeMA26HxVkEqaThHufdEh9ddpoiGlpUkuM1eWb9Iobw8KqQjE2m_SOlJI4ZNM9lXRROEaRJZ2zy2gPAYMJ4f70wAWWYl94l716T7Jg6C3AS-sMPOi8HG_tT1b8HA8eQWsTFTxARftkEie-aWhYX1BdhbH1v4F9bLuwwXEvoqXjkD9-lPzgokx0mZ3xjRvUsX34UknEI05peIh0uxv9YM1YVhIM4GkuoOZPV8Uuau6qh0Pyp4Koid_x8AZMEFBg-YMNc5LKIuRnqJI2AEIObkg%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Marion di Emme Group S.p.A.,Consulente commerciale,Nuoro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1505&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a36378ec&cb=1676883227424&jobListingId=1008360605579&cpc=F44B5BD681589083&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-e4e0b1105bf2f1ec--6NYlbfkN0Bf6SpvFAks0P7WlvdydL4-TMXhfTE1wcYF18NEx2q2VEO7egiPGX2wpSEGbSXOi6KFMjOQd9dUI75b5uWlkaw5gviJPRBWK4mvhr4BllJg96_aBTjvCkkMwl4EfQf22TFL_XF0qv2Dj_Br7UFAdyLPlkfyhxRLBEKJC9s200EtrBkxNPuqfw1yAPI-0-DLueQmgVqo0wWlAWQDcQD8HODml7JLBDEgWkrkukY3xktMPJvy5XB2tVpJ_OAzQCvmUplTtOfsK_qtChZoOTgURMMGytdAgS74gKn47_ehPJrJv9t6G5u9DS7Wh_z5CHG9g85bWP8Ft2VRIdK8B1x5a4fDieBOoHdzqOQrmOIZabFxgCZvgTK96FswDIJqT_j1eFVj5fpvvxp-vLIsBChwsL_vOpL_SpizsploprHMxZS_4xWjJcP_WJMxNmO6cMhzFEQo2-llult_haiI5Ak3IxzPKHPN7vdwbf8p16MclXeedCTnI_sHwqv0ZyH1PgDHW55fYvaDBExEPaKcXUvqx3GJELsSBS64ocd8IdqRYgre7MNvCH3JCgJG-KeGjmHVcqXyZWXcZazOrdXyi-Aj2JCGkmGWzZQZFh0%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Soltea S.r.l.,Ingegnere Elettrico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1506&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a8358321&cb=1676883227424&jobListingId=1008188871680&cpc=D3F7CB07E435E2D0&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-5708d0c4af496c48--6NYlbfkN0Ddcnq2VFZOBqO2z63GwiTUtvQ71HjfFiSh6qqMva3d6dfcz9IZH_fcfurtF45O6el3vkwAzjRG_EkV60Gtki8U1DC6poDI5JECSJ9q3u1_Ofu8ijYJMnmaXjBoHRXlQx2OW8pPeC7Z8M8NRJy6H8AUMxTmi-TBc_iWo5v76xh6vQ3OppPOY85hraKn3d6Fd1uDmug-9i9X8DWx7LTfwUaCliTwsorQA9nSR4V4hU2xrHPV4E45U4WrTdYjXp5_Wnup69bv8ZRQuZHf6MT3izRSlK5MlbSXoWwRize6v1kcWtyHpenCLg4Ou2gymGTP3TnJxgpa1g5LzavZGID9tChGXWQaGW2tfx5aHNH_BRp5ZihG5xIPjsmEgy92cxDBN-RnHHyoboLtZX3qdsj3kxsZoFxKzYubpS6Y2MF96aJnl1KZ5V_6jutdlXGwbAAKzxR7kwnknd2Ir7W-VY_xUXazS-iyfHuHa-xBBVJE29767j6Ptw3k01MyZHwcu6loKihEWr0QxCS6aB7O86aDo5dUPJNxmDcg77bEl_3UfVIxi3ZjCFnHipDYi4Pq50lOTGc%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
MioDottore,Rappresentante Commerciale,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1507&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ec7a2d23&cb=1676883227424&jobListingId=1008475690721&cpc=F2E91DB1AE7076E1&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-d53d0fe9e372a984--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfTxGtEewmz-7yXlAl9m-0bsZgmQMy_QKkHBgEmJlyoc4uax9hXiLPXsbh4wj6GdFEwVobk4PyU8DcWC4Q7uy-VdsY2ag959Zav2o4jCFUo0liQIm24Nj5KgIpVZLbboXxYk5hYqaBV0A1l0L_kkXDRTg9SzDIhOXEX0iu0WyLWWdUPor2Sq5P3TZXVe2pGGTRoeH4awalWKs-imK-wu31fo7xHG24be_Kmlq088Q-33peT3LtlQZFxIlLwRhDkQjpzoE4_8wYCj-mwzj_M5OlPfARHc5M9GWtIIQ9CpJ4OFAxE_-E-SPVd6mUKHOiW2ua4WkLIBv31wM91UyZ9hOh6bnFqknorHB6_sJNPju3zc7xPhVAIaRdss5I6XsbHQZ0JPP3fL17Q2iIdra2CTgG-ouZqOwYJ3QnuqiOyoasFhs-ayDefL1uGo0KFi38Ba7nf8RTEBssuGy3XVefpykirWBIsD8Az5BZIQBtL76qr5BV1wIQWCQ09j1T8kbSJelDSSDhcefY07AulnOlPR1gd1xbgz6CfPqsTbWLXsTPr9oCKtTMOWgHl6JehaY7VQoTQ%3D%3D,2023-02-20,4.2,4.1,4.2,4.0,3.9,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,1996,Servizi per assistenza sanitaria e ospedali,Sanità
adecco,Autista,Cagliari,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=1508&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&cs=1_317d5172&cb=1676883227424&jobListingId=1008481189763&cpc=81AAE51C33FDE227&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-9e393026fd52a7d9--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKdzY5G2Tp0o5Usb_PhEL6DtRD-IC4RSF4huudmPtyEVPJgLrDtE-3r3lPgBuEvOTL1UKWHRnxO_5oNANcyZVpuuHmk3m9KPQ4fITITLNs8pKPAR8lwtZZWTUobWuuocxr0LrceZolGkwHLEIaP8ILG4WO9jEU6bE9eB5dm8QF3UafanSbxRj67B7xcVphcYT_ofFHgfG_oGqRZ9orUvldB3_ZrREZ6_5a4qPLueAXuVcFTjnrxLRbKpT1hrJkvNzF7ikpvVmAjgKlcL7vfOAGqxruxAc0mtGkF__kUYQ2u8tpYcfErQnxK5zF0oCHPJOJ8VqkV3O0ru6PU0mii7yTUmzwvARcEyJWsoC0nwcrhM02WWEnsUGuhUEszToXT6G6bHaxBHnCR-UTrTRLMlaJS1y2_Fgz25wCgqGOSJE6zf_d-r9Q2LpA47fg-Y1qeCN2o2QFvJSFYASWpVLR3tfZF5s_e2NM0960opKAWHRJM9I8kF4cbcANkYO_e3XajauK4NgW3hBpvLVYF_F45Me4Atv5C7Xw1lnwz2X5G9WdMpFA1X5T_RnzOL_5LcxbBZ65TQVD_jTBIQP0dwJY7tyPtY938sbNRYoCOXo1mYxDr0BQKXv_CprLVytH5pRpIgUIW0E9vTi_6LuFzwrOl2i1TeieGlKWS7_HYAA-WpO2VoKrGjENvHDYEpbf1MoXcmTL9tZm4WTPDA7YkxobF07hhSA_Iw2oc1mhaWDC1EFmHojSnX_mx_MiyGXiDgWXsdPFFQKKmoxB6fbGgCWIx3WQHtN3uPV2aTthvVdOqpDqY-bcqbsarJKEsA%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
adecco,Farmacista,Nuoro,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1509&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&cs=1_90dc01c1&cb=1676883227424&jobListingId=1008428775534&cpc=786328B4A40DC555&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-0d2f81e9fb978cf6--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKzkjyBSgDOWMTngp9smi6RLOfZUivgPNurTDSLgi4e1DM-7dqnKgyO2rNeZjD1R2-1ktvWN4Cbylp6BqH3_knq2wDNMvFPRX8sKTy7nksRtKe7nFRp7Kf07rXEpa4c6tN89ACg2u-aCkrPrwDOkz_XL8AJ1RR5hXkaSF2zondBgx7yY7DO92cvO7MFVoR551qedO-LC-xpqDE94u-J1y2EF2Zlln2-D7Hdsjjz1o14il3xVmeOtgQni1gi-Ad1L70yaGRMRiAaT1K6cd5yScBrsdpDC6aWsYKy86GR0wSb6FGrP6Xup06bDCWE5SWsR0z_WOwkOR2Ob8h-xC0RkZhrhkSGZctpOL0WcV9PrU5WPBnyp5-87n5c70Xnvr_iCFyjDVDI1L6coAseIBNKdPCrg8DTim3LzTbgIVAfpVozGAHz6esp5_yVgMg4zl-BSnD0pGDJtcSxzp9IivNiFkACgbYeM3gOC-QUSCxkRl4ClaFvVVJ8VvF4lmksH0pxf9cNmQZZDBRssHWvd_f1cjQMM7UkZ0zuWEa4r6eNLsasTXkQTi_bVbXuaCrHDRi3CZl5l5FRz-CBaCzD147rPNUl_X6wPFM1tFloZVLSQshfxss3FA7N5kN9twYfgnNH58LdiaD5dGaRQTsit8gVCragxDFTy7qwFSskScccLPbx9xG2HLC1ahj1AScjtU7skPNNVxB-ArPxYgPP993D4PtbdA1NwapeJXU49cR-cNMXDOH20rj5pxmdRIABjvygtTtddKSOJoPw8w3HlFTXOnv6A%3D%3D,2023-02-20,3.5,3.3,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
Ac Agency Srl,Operatore,Sassari,,18 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1510&ao=1110586&s=58&guid=000001866e0771f5b939d1d346045189&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6a37a67c&cb=1676883227424&jobListingId=1008443911595&cpc=65CC663E25211861&jrtk=3-0-1gpn0esh0ma55801-1gpn0eshkimbr800-f6633ec43dd4737b--6NYlbfkN0Do2iNrrABGoaj3tb9Qsd3fK18irI1olGtbGaREG5mLliUOyjmh3g2JbXdeIk6-kvSCu-XbLC9AmyQ7ab2JedB3INtpuKWDqjMP91-F61vC4lmdU6TiPg81Avn8xEWmuco7I0nwx4w4WUhBRQheh7v5rtRM1YsWMM8xBwx3Uvh18DcATfXD_jL9s1-L5fDgYY6M9-nWHkx6nvp2jLaeTarvSsWnFdoIC_A0tRURhoJgdp808o8R2yutJxSUMZhUUqNHTMkKRLByLR8oL49z4JJB5B8bpIqfcjiPcaZvFY7h216wkn5zQ8hDoEOqZBkGTWhCjLE5d7qORPTZZqmElVT19L6obGzwbv7wxBxxb3R3WxwD0BHriiTcAARU-YYInmHUWNdRzEyilWN7LFHPysnpHjQ4GhvugxOvlAPmakqOdsrSbILg6tdeMvkzpDuW5VZpBhKo1HkpX0YNDwiGbZbNjFzJKw2fLLJnDw3CeT0gKArl2mYR1DH-fAr3gQSSWsifkegHUSuXIXRIG5uPc7e0WRGYSBj00GNcFp9IdCl3N75FD1sCybYQGeI_9aTfHPMVnytJ_ZhnYA%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
